FormattedDate,Season,Tour,Time,Opponent,HoAw,Stadium,Attendance,Coach,Referee,MatchID,fullname,LastName,FirstName,Start,Pos,Line,C,PlayerID
2021-01-14,2020/21,18,21:00:00,Crystal Palace,home,Emirates Stadium,0,Mikel Arteta,Andre Marriner,131,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2021-01-14,2020/21,18,21:00:00,Crystal Palace,home,Emirates Stadium,0,Mikel Arteta,Andre Marriner,131,Emile Smith Rowe,Smith Rowe,Emile,1,AM,Midfielder,0,0
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Pert Mertesacker,Mertesacker,Pert,0,CB,Defender,0,51
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Alex Iwobi,Iwobi,Alex,1,AM,Midfielder,0,50
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Alexis Sanchez,Sanchez,Alexis,1,AM,Midfielder,0,41
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,0,WB,Defender,0,38
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Jack Wilshere,Wilshere,Jack,1,CM,Midfielder,0,29
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Calum Chambers,Chambers,Calum,1,CB,Defender,0,19
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Sead Kolasinac,Kolasinac,Sead,1,WB,Defender,0,18
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Danny Welbeck,Welbeck,Danny,0,AM,Midfielder,0,13
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2017-12-31,2017/18,21,17:30:00,West Brom,away,The Hawthorns,26233,Arsène Wenger,Mike Dean,20,Hector Bellerin,Bellerin,Hector,1,WB,Defender,0,2
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,1,44
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,David Luiz,Luiz,David,1,CB,Defender,0,40
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,0,39
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Gabriel Martinelli,Martinelli,Gabriel,0,LW,Forward,0,34
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Nicolas Pepe,Pepe,Nicolas,1,RW,Forward,0,32
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Calum Chambers,Chambers,Calum,1,RB,Defender,0,19
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Alexandre Lacazette,Lacazette,Alexandre,0,FW,Forward,0,10
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Daniel Ceballos,Ceballos,Daniel,0,DM,Midfielder,0,9
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Bukayo Saka,Saka,Bukayo,1,LW,Forward,0,6
2019-10-21,2019/20,9,21:00:00,Sheff Utd,away,Bramall Lane,30775,Unai Emery,Mike Dean,84,Joe Willock,Willock,Joe,1,AM,Midfielder,0,3
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Cedric Soares,Soares,Cedric,1,RB,Defender,0,52
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Thomas Partey,Partey,Thomas,1,DM,Midfielder,0,48
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Martin Odegaard,Odegaard,Martin,1,AM,Midfielder,0,47
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Eddie Nketiah,Nketiah,Eddie,0,FW,Forward,0,37
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Nicolas Pepe,Pepe,Nicolas,0,RW,Forward,0,32
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Ben White,White,Ben,1,CB,Defender,0,16
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,1,10
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2022-03-13,2021/22,29,17:30:00,Leicester,home,Emirates Stadium,60111,Mikel Arteta,Anthony Taylor,177,Emile Smith Rowe,Smith Rowe,Emile,0,LW,Forward,0,0
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,David Luiz,Luiz,David,1,CB,Defender,0,40
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,LW,Forward,1,39
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Eddie Nketiah,Nketiah,Eddie,1,FW,Forward,0,37
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Lucas Torreira,Torreira,Lucas,0,CM,Midfielder,0,36
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Matteo Guendouzi,Guendouzi,Matteo,0,RM,Midfielder,0,30
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Nicolas Pepe,Pepe,Nicolas,1,RW,Forward,0,32
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Daniel Ceballos,Ceballos,Daniel,1,DM,Midfielder,0,9
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Bukayo Saka,Saka,Bukayo,0,LB,Defender,0,6
2020-02-23,2019/20,27,17:30:00,Everton,home,Emirates Stadium,60296,Mikel Arteta,Stuart Attwell,102,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Mohamed Elneny,Elneny,Mohamed,0,CM,Midfielder,0,49
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Alex Iwobi,Iwobi,Alex,1,AM,Midfielder,0,50
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Alexis Sanchez,Sanchez,Alexis,0,AM,Midfielder,0,41
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Nacho Monreal,Monreal,Nacho,1,CB,Defender,0,21
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Sead Kolasinac,Kolasinac,Sead,1,WB,Defender,0,18
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Danny Welbeck,Welbeck,Danny,1,AM,Midfielder,0,13
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Aaron Ramsey,Ramsey,Aaron,1,CM,Midfielder,0,5
2017-09-17,2017/18,5,14:30:00,Chelsea,away,Stamford Bridge,41478,Arsène Wenger,Michael Oliver,4,Hector Bellerin,Bellerin,Hector,1,WB,Defender,0,2
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Cedric Soares,Soares,Cedric,1,LB,Defender,0,52
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Thomas Partey,Partey,Thomas,1,DM,Midfielder,0,48
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Martin Odegaard,Odegaard,Martin,0,AM,Midfielder,0,47
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,David Luiz,Luiz,David,1,CB,Defender,0,40
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Eddie Nketiah,Nketiah,Eddie,0,FW,Forward,0,37
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Nicolas Pepe,Pepe,Nicolas,1,RW,Forward,0,32
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Kieran Willian,Willian,Kieran,0,LW,Forward,0,11
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Hector Bellerin,Bellerin,Hector,1,RB,Defender,1,2
2021-01-30,2020/21,21,18:30:00,Man Utd,home,Emirates Stadium,0,Mikel Arteta,Michael Oliver,134,Emile Smith Rowe,Smith Rowe,Emile,1,AM,Midfielder,0,0
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Cedric Soares,Soares,Cedric,1,LB,Defender,0,52
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Thomas Partey,Partey,Thomas,1,DM,Midfielder,0,48
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Martin Odegaard,Odegaard,Martin,0,AM,Midfielder,0,47
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,0,FW,Forward,0,39
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Nicolas Pepe,Pepe,Nicolas,1,LW,Forward,0,32
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Kieran Willian,Willian,Kieran,0,LW,Forward,0,11
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Hector Bellerin,Bellerin,Hector,1,RB,Defender,1,2
2021-02-06,2020/21,23,13:30:00,Aston Villa,away,Villa Park,0,Mikel Arteta,Chris Kavanagh,136,Emile Smith Rowe,Smith Rowe,Emile,1,AM,Midfielder,0,0
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Mesut Ozil,Ozil,Mesut,0,AM,Midfielder,0,53
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Mohamed Elneny,Elneny,Mohamed,1,CM,Midfielder,0,49
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Alexis Sanchez,Sanchez,Alexis,1,AM,Midfielder,0,41
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,0,AM,Midfielder,0,38
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Nacho Monreal,Monreal,Nacho,1,CB,Defender,0,21
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Sead Kolasinac,Kolasinac,Sead,1,WB,Defender,0,18
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Aaron Ramsey,Ramsey,Aaron,1,AM,Midfielder,0,5
2017-09-25,2017/18,6,21:00:00,West Brom,home,Emirates Stadium,59134,Arsène Wenger,Bobby Madley,5,Hector Bellerin,Bellerin,Hector,1,WB,Defender,0,2
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Mesut Ozil,Ozil,Mesut,1,RM,Midfielder,0,53
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Alex Iwobi,Iwobi,Alex,1,RW,Forward,0,50
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Alexis Sanchez,Sanchez,Alexis,1,LW,Forward,0,41
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,LB,Defender,0,38
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Jack Wilshere,Wilshere,Jack,1,LM,Midfielder,0,29
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Nacho Monreal,Monreal,Nacho,1,CB,Defender,0,21
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Danny Welbeck,Welbeck,Danny,0,RM,Midfielder,0,13
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2017-12-16,2017/18,18,16:00:00,Newcastle,home,Emirates Stadium,59379,Arsène Wenger,Stuart Attwell,17,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,David Luiz,Luiz,David,1,CB,Defender,0,40
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,1,39
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Lucas Torreira,Torreira,Lucas,1,CM,Midfielder,0,36
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Gabriel Martinelli,Martinelli,Gabriel,0,LW,Forward,0,34
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Nicolas Pepe,Pepe,Nicolas,0,RW,Forward,0,32
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Calum Chambers,Chambers,Calum,1,CB,Defender,0,19
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Kieran Tierney,Tierney,Kieran,1,WB,Defender,0,7
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Joe Willock,Willock,Joe,0,LM,Midfielder,0,3
2019-11-23,2019/20,13,16:00:00,Southampton,home,Emirates Stadium,60295,Unai Emery,Stuart Attwell,88,Hector Bellerin,Bellerin,Hector,1,WB,Defender,0,2
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Mohamed Elneny,Elneny,Mohamed,0,CM,Midfielder,0,49
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Thomas Partey,Partey,Thomas,1,CM,Midfielder,0,48
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Martin Odegaard,Odegaard,Martin,1,RM,Midfielder,1,47
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Takehiro Tomiyasu,Tomiyasu,Takehiro,0,RB,Defender,0,45
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Granit Xhaka,Xhaka,Granit,1,LM,Midfielder,0,44
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Eddie Nketiah,Nketiah,Eddie,1,FW,Forward,0,37
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Rob Holding,Holding,Rob,0,CB,Defender,0,26
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Oleksandr Zinchenko,Zinchenko,Oleksandr,1,LB,Defender,0,27
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Ben White,White,Ben,1,RB,Defender,0,16
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Kieran Tierney,Tierney,Kieran,0,LB,Defender,0,7
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2022-12-31,2022/23,18,18:30:00,Brighton,away,AMEX Stadium,31647,Mikel Arteta,Anthony Taylor,205,William Saliba,Saliba,William,1,CB,Defender,0,4
2018-09-23,2018/19,6,17:00:00,Everton,home,Emirates Stadium,59964,Unai Emery,Jonathan Moss,43,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2018-09-23,2018/19,6,17:00:00,Everton,home,Emirates Stadium,59964,Unai Emery,Jonathan Moss,43,Mesut Ozil,Ozil,Mesut,1,RW,Forward,0,53
2018-09-23,2018/19,6,17:00:00,Everton,home,Emirates Stadium,59964,Unai Emery,Jonathan Moss,43,Alex Iwobi,Iwobi,Alex,0,LW,Forward,0,50
2018-09-23,2018/19,6,17:00:00,Everton,home,Emirates Stadium,59964,Unai Emery,Jonathan Moss,43,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2018-09-23,2018/19,6,17:00:00,Everton,home,Emirates Stadium,59964,Unai Emery,Jonathan Moss,43,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,LW,Forward,0,39
2018-09-23,2018/19,6,17:00:00,Everton,home,Emirates Stadium,59964,Unai Emery,Jonathan Moss,43,Lucas Torreira,Torreira,Lucas,1,DM,Midfielder,0,36
2018-09-23,2018/19,6,17:00:00,Everton,home,Emirates Stadium,59964,Unai Emery,Jonathan Moss,43,Rob Holding,Holding,Rob,0,CB,Defender,0,26
2018-09-23,2018/19,6,17:00:00,Everton,home,Emirates Stadium,59964,Unai Emery,Jonathan Moss,43,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
